nominal_head_form,nominal_head_upos,nominal_head_deprel,head_is_plural,modifier_is_plural,nominal_head_ī,nominal_head_consonant_ending,modifier_consonant_ending,modifier_form,modifier_upos,modifier_deprel,distance,position,np_depth,num_dependents_head,num_dependents_modifier,has_anchor_dependent,modifier_is_propn,ezafe_label,relative_position_in_sent,head_feats,modifier_feats,nmod_count,amod_count,ezafe_like_lemma_between
=šān,PRON,nsubj,1,0,0,1,1,frawahr,NOUN,appos,1,1,3,1,1,0,0,0,0.16666666666666666,False,False,0,0,0
frawahr,NOUN,appos,0,1,0,1,1,mardōmān,NOUN,nmod,0,1,2,1,1,0,0,1,0.0,False,False,1,0,0
harwispāgāhīh,NOUN,obl,0,0,0,1,1,xrad,NOUN,nmod,0,2,2,4,1,1,0,1,0.3333333333333333,False,False,1,0,0
anāgīh,NOUN,nsubj,0,0,0,1,1,druz,NOUN,nmod,1,1,3,1,2,0,0,0,0.5,False,False,1,0,0
abēhamēmālīh,NOUN,obl,0,0,0,1,1,abdom,ADJ,amod,0,2,4,4,0,0,0,0,1.0,False,False,1,1,0
abēhamēmālīh,NOUN,obl,0,0,0,1,1,petyārag,NOUN,nmod,1,1,4,4,2,0,0,1,1.0,False,False,1,1,0
bawišnīh,NOUN,conj,0,0,0,1,1,tan,NOUN,nmod,1,1,3,4,3,0,0,1,0.0,True,False,2,0,0
bawišnīh,NOUN,conj,0,0,0,1,1,hamērawišnīh,NOUN,nmod,3,1,3,4,1,0,0,1,0.0,True,True,2,0,0
tan,NOUN,nmod,0,0,0,1,1,pasēn,ADJ,nmod,0,1,2,3,1,0,0,1,0.0,False,False,1,0,0
agārīh,NOUN,obj,0,0,0,1,1,xwēš,PRON,amod,0,1,3,2,1,0,0,0,1.0,False,False,1,1,0
agārīh,NOUN,obj,0,0,0,1,1,mard,NOUN,nmod,5,1,3,2,2,0,0,0,1.0,False,False,1,1,0
mard,NOUN,nmod,0,0,0,1,0,ahlaw,ADJ,amod,0,1,2,2,2,0,0,1,0.0,False,False,0,1,0
kunišnīh,NOUN,obj,0,0,0,1,1,xwēš,PRON,amod,0,1,2,1,1,0,0,1,1.0,True,False,0,1,0
bīm,NOUN,obl,0,0,0,1,1,mard,NOUN,nmod,0,1,3,2,2,0,0,1,0.1111111111111111,False,False,1,0,0
mard,NOUN,nmod,0,0,0,1,0,ahlaw,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
ǰeh,PROPN,nsubj,0,0,0,1,1,druwand,ADJ,amod,0,1,2,1,1,0,0,1,0.16666666666666666,False,False,0,1,0
bowandagīh,NOUN,obl,0,0,0,1,1,sāl,NOUN,nmod,1,1,2,2,1,0,0,0,0.2222222222222222,False,False,1,0,0
pid,NOUN,vocative,0,1,0,1,1,amāh,PRON,nmod,0,1,2,1,1,0,0,1,0.2777777777777778,False,False,1,0,0
mard,NOUN,obl,0,0,0,1,0,ahlaw,ADJ,amod,0,1,2,3,1,0,0,1,0.5,False,False,0,1,0
gāw,NOUN,conj,0,0,0,0,1,warzāg,ADJ,amod,0,1,1,1,0,0,0,0,0.0,False,False,0,1,0
kunišn,NOUN,obl,0,0,0,1,1,man,PRON,nmod,0,1,2,2,1,0,0,1,0.5555555555555556,True,False,1,0,0
dahišn,NOUN,obj,0,0,0,1,1,ohrmazddād,ADJ,amod,0,1,2,2,1,0,0,1,1.0,True,False,0,1,0
harwispāgāhīh,NOUN,obl,0,0,0,1,1,xrad,NOUN,nmod,0,2,1,2,0,0,0,0,0.3333333333333333,False,False,1,0,0
sūdīh,NOUN,obl,0,0,0,1,1,meh,ADJ,amod,0,2,2,3,1,1,0,1,0.2857142857142857,False,False,0,1,0
kirb,NOUN,obj,0,0,0,1,0,gannāgmēnōy,PROPN,nmod,0,2,2,3,0,1,1,0,0.42857142857142855,False,False,2,0,0
kirb,NOUN,obj,0,0,0,1,1,dīduddēs,NOUN,nmod,0,1,2,3,2,1,0,1,0.42857142857142855,False,False,2,0,0
dīduddēs,NOUN,nmod,0,0,0,1,1,wazag,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,False,False,1,0,0
mard,NOUN,advcl,0,0,0,1,1,homānāg,ADJ,amod,2,1,4,1,1,0,0,0,0.0,False,False,0,1,0
menišn,NOUN,obj,0,0,0,1,1,ǰeh,PROPN,nmod,0,2,2,2,1,1,1,1,0.8571428571428571,True,False,1,0,0
pedīragīh,NOUN,obl,0,1,0,1,1,rōšnān,NOUN,nmod,0,1,1,2,0,0,0,0,1.0,False,False,1,0,0
buništ,NOUN,ccomp,0,1,0,1,1,rōšnān,NOUN,nmod,0,1,5,5,1,0,0,0,0.0,False,False,1,0,0
māh,NOUN,obl:tmod,0,0,0,1,1,frawardīn,PROPN,flat,0,1,1,1,0,0,1,0,0.0,False,False,0,0,0
rōz,NOUN,obl:tmod,0,0,0,1,1,ohrmazd,PROPN,flat,0,1,1,1,0,0,1,0,0.0,False,False,0,0,0
šab,NOUN,nmod,0,0,0,1,1,tērag,ADJ,amod,0,1,2,1,1,0,0,1,0.0,False,False,0,1,0
mēnōy,NOUN,dislocated:topic,0,0,0,0,1,asmān,NOUN,flat,0,1,1,1,0,0,0,0,0.0,False,False,0,0,0
zamān,NOUN,obl:tmod,0,0,0,1,1,bēdom,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
mēnōy,NOUN,dislocated:topic,0,0,0,0,1,āb,NOUN,flat,0,1,1,1,0,0,0,0,0.0,False,False,0,0,0
dāšn,NOUN,nsubj,0,0,0,1,1,wahman,PROPN,nmod,0,1,2,1,2,0,1,0,0.4,False,False,1,0,0
xrafstar,NOUN,nsubj,0,0,0,1,1,gazāg,ADJ,amod,0,1,3,3,1,0,0,1,0.25,False,False,1,2,0
xrafstar,NOUN,nsubj,0,0,0,1,1,wišōmand,ADJ,amod,1,1,3,3,1,0,0,1,0.25,False,False,1,2,0
xrafstar,NOUN,nsubj,0,0,0,1,1,az,NOUN,nmod,3,1,3,3,6,0,0,0,0.25,False,False,1,2,0
=š,PRON,nsubj,0,0,0,1,1,zamīg,NOUN,appos,1,1,1,1,0,0,0,0,0.25,False,False,0,0,0
=š,PRON,nsubj,0,0,0,1,0,mēnōy,NOUN,appos,1,1,2,1,1,0,0,0,0.25,False,False,0,0,0
mēnōy,NOUN,appos,0,0,0,0,1,urwar,NOUN,flat,0,1,1,1,0,0,0,0,0.0,False,False,0,0,0
tarsāgāhīh,NOUN,obl,0,0,0,1,0,ōy,PRON,nmod,0,2,2,3,1,1,0,1,0.5,False,False,1,0,0
tan,NOUN,obl,0,0,0,1,1,gayōmart,PROPN,nmod,0,1,2,2,1,0,1,1,1.0,False,False,1,0,0
madan,NOUN,obl,0,0,0,1,0,gāw,NOUN,nmod,1,1,2,2,2,0,0,1,0.08333333333333333,True,False,1,0,0
mang,PROPN,obj,0,0,0,1,1,bēšāz,ADJ,amod,0,1,4,2,1,0,0,1,0.25,False,False,0,1,0
dahišn,NOUN,obl,0,1,0,1,1,gōspandān,NOUN,nmod,0,2,2,2,1,1,0,1,0.5,True,False,1,0,0
kunišn,NOUN,obj,0,0,0,1,1,kār,NOUN,nmod,0,1,1,1,0,0,0,0,1.0,True,True,1,0,0
madan,NOUN,obl,0,0,0,1,1,gayōmart,PROPN,nmod,1,1,2,2,2,0,1,1,0.2,True,False,1,0,0
mardkirb,NOUN,obl,0,0,0,1,1,sāl,NOUN,nmod,1,1,3,3,2,0,0,1,1.0,False,False,1,2,0
mardkirb,NOUN,obl,0,0,0,1,1,rōšn,ADJ,amod,2,1,3,3,1,0,0,1,1.0,False,False,1,2,0
mardkirb,NOUN,obl,0,0,0,1,1,buland,ADJ,amod,3,1,3,3,1,0,0,1,1.0,False,False,1,2,0
dwārišn,NOUN,obl,0,1,0,1,1,xrafstarān,NOUN,nmod,0,1,1,2,0,0,0,0,0.6,True,False,1,0,0
spihr,NOUN,conj,0,0,0,1,1,gardišn,NOUN,nmod,1,1,2,1,2,0,0,1,0.0,False,True,1,0,0
γarrānišn,NOUN,obl,0,0,0,1,1,kōxšišn,NOUN,nmod,2,1,3,2,3,0,0,1,1.0,True,True,1,0,0
dēwān,NOUN,nmod,1,1,0,1,1,māzagān,PROPN,nmod,0,2,1,1,0,0,1,0,0.0,False,False,1,0,0
kōxšišn,NOUN,nmod,0,1,0,1,1,dēwān,NOUN,nmod,0,2,2,3,1,0,0,0,0.0,True,False,2,0,0
kōxšišn,NOUN,nmod,0,1,0,1,1,axtarān,NOUN,nmod,1,1,2,3,2,0,0,1,0.0,True,False,2,0,0
=š,PRON,nsubj,0,0,0,1,0,gannāgmēnōy,PROPN,appos,1,1,1,1,0,0,1,0,0.25,False,False,0,0,0
dāmān,NOUN,nmod,1,0,0,1,1,ohrmazd,PROPN,nmod,0,1,2,1,1,0,1,1,0.0,False,False,1,0,0
hamāg,PRON,obj,0,1,0,1,1,dāmān,NOUN,nmod,1,2,3,1,1,0,0,0,0.75,False,False,1,0,0
dēw,NOUN,conj,0,1,0,0,1,margīhkirdārān,NOUN,nmod,0,1,1,3,0,0,0,0,0.0,False,True,1,0,0
zamān,NOUN,obl,0,0,0,1,1,brīn,NOUN,nmod,0,1,2,2,1,0,0,1,0.8333333333333334,False,False,1,0,0
čār,NOUN,obj,0,0,0,1,1,ōzadan,NOUN,nmod,0,2,1,1,0,0,0,0,1.0,True,True,1,0,0
zīwand,NOUN,advcl,0,0,0,1,1,gayōmart,PROPN,nmod,0,2,4,3,1,1,1,1,0.0,True,False,2,0,0
zīwand,NOUN,advcl,0,0,0,1,1,xwadāyīh,NOUN,nmod,0,1,4,3,2,1,0,1,0.0,True,False,2,0,0
madan,NOUN,obl,0,0,0,1,1,petyārag,NOUN,nmod,0,1,2,2,1,0,0,1,1.0,True,False,1,0,0
tōhmag,NOUN,obl,0,0,0,1,1,man,PRON,nmod,0,1,2,2,1,0,0,1,0.6666666666666666,False,False,1,0,0
hamkārān,NOUN,conj,1,1,0,1,1,dēwān,NOUN,nmod,0,2,1,3,0,0,0,0,0.0,True,False,1,0,0
kōxšišn,NOUN,obl,0,0,0,1,1,spihr,NOUN,nmod,0,2,2,3,0,0,0,0,1.0,True,False,2,0,0
kōxšišn,NOUN,obl,0,1,0,1,1,axtarān,NOUN,nmod,0,1,2,3,1,0,0,1,1.0,True,False,2,0,0
gāh,NOUN,obl,0,1,0,1,1,abargarān,NOUN,nmod,0,2,1,3,0,0,0,0,0.8333333333333334,False,False,1,0,0
xīr,NOUN,obl,0,0,0,1,0,gētī,NOUN,nmod,0,1,1,3,0,0,0,0,0.3333333333333333,False,False,1,0,0
gāw,NOUN,nsubj,0,0,0,0,1,ēkdād,ADJ,amod,0,1,1,1,0,0,0,0,0.5,False,False,0,1,0
dast,NOUN,obl,0,0,0,1,1,dašn,ADJ,amod,0,2,1,2,0,0,0,0,1.0,False,False,0,1,0
dast,NOUN,orphan,0,0,0,1,0,hōy,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
ruwān,NOUN,nsubj,0,0,0,1,0,gāw,NOUN,nmod,0,1,2,1,2,0,0,1,0.5,False,False,1,0,0
gāw,NOUN,nmod,0,0,0,0,1,ēkdād,ADJ,amod,0,1,1,2,0,0,0,0,0.0,False,False,0,1,0
tan,NOUN,obl,0,0,0,1,0,gāw,NOUN,nmod,0,1,1,2,0,0,0,0,0.75,False,False,1,0,0
sālārīh,NOUN,obj,0,0,0,1,1,dām,NOUN,nmod,0,1,1,1,0,0,0,0,0.46153846153846156,False,False,1,0,0
wēmārīh,NOUN,nsubj:pass,0,1,0,1,1,dēwān,NOUN,nmod,2,1,2,2,1,0,0,1,0.0,False,False,1,0,0
frawahr,NOUN,obj,0,0,0,1,1,zardušt,PROPN,nmod,0,1,2,1,1,0,1,1,0.4,False,False,1,0,0
dahišnīh,NOUN,obl,0,0,0,1,1,gōspand,NOUN,nmod,3,2,3,3,0,0,0,0,1.0,True,False,2,0,0
dahišnīh,NOUN,obl,0,0,0,1,0,gētī,NOUN,nmod,0,2,3,3,1,0,0,0,1.0,True,False,2,0,0
kamālagān,NOUN,nsubj,1,1,0,1,1,dēwān,NOUN,nmod,0,1,1,1,0,0,0,0,0.3333333333333333,False,False,1,0,0
yazadān,NOUN,obl,1,1,0,1,1,mēnōyān,NOUN,nmod,0,2,1,2,0,0,0,0,0.4444444444444444,False,False,1,0,0
sraw,NOUN,conj,0,0,0,0,1,ǰādugīh,NOUN,nmod,0,1,3,2,1,0,0,1,0.0,False,False,1,0,0
mānsr,NOUN,orphan,0,0,0,1,1,abēzag,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
wāy,PROPN,xcomp,0,0,0,0,1,wattar,ADJ,amod,0,1,1,1,0,0,0,0,0.0,False,False,0,1,0
wāy,PROPN,acl:relcl,0,0,0,0,1,weh,ADJ,amod,0,1,1,3,0,0,0,0,0.0,False,False,0,1,0
waran,NOUN,conj,0,0,0,1,1,arāh,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
mēnōy,NOUN,orphan,0,0,0,0,1,nigerīdārīh,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,False,False,1,0,0
waxš,NOUN,conj,0,0,0,1,1,dēwīg,ADJ,amod,0,2,3,4,0,0,0,0,0.0,False,False,1,1,0
waxš,NOUN,conj,0,1,0,1,1,dēwān,NOUN,nmod,1,1,3,4,3,0,0,0,0.0,False,False,1,1,0
xrafstar,NOUN,conj,0,0,0,1,1,wazag,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,False,False,1,0,0
sūy,NOUN,conj,0,0,0,0,1,tišn,NOUN,nmod,0,1,2,2,0,0,0,0,0.0,False,False,1,0,0
dard,NOUN,conj,0,0,0,1,1,ēwēnag,NOUN,nmod,0,1,2,2,1,0,0,0,0.0,False,False,1,0,0
ātaxšān,NOUN,orphan,1,0,0,1,1,ān,PRON,appos,0,1,5,2,1,0,0,0,0.0,False,False,0,0,0
sardagān,NOUN,conj,1,0,0,1,1,gurg,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
xrafstar,NOUN,conj,0,0,0,1,1,parrwar,ADJ,amod,0,1,2,4,1,0,0,1,0.0,False,False,0,1,0
ahlomōγān,NOUN,conj,1,1,0,1,1,druwandān,ADJ,amod,0,1,3,2,1,0,0,1,0.0,False,False,0,1,0
ahlawān,NOUN,orphan,1,1,0,1,1,mardān,NOUN,nmod,0,1,2,1,1,0,0,1,0.0,False,False,1,0,0
zīwōmandīh,NOUN,conj,0,0,0,1,1,abārōn,ADJ,amod,0,2,2,2,0,0,0,0,0.0,False,False,0,1,0
zīwōmandīh,NOUN,orphan,0,0,0,1,1,frārōn,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
druz,NOUN,conj,0,0,0,1,1,abaxšišnīh,NOUN,nmod,0,2,2,2,0,0,0,0,0.0,False,True,1,0,0
axw,NOUN,orphan,0,0,0,0,1,paywandrawišnīg,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
druz,NOUN,nsubj,0,0,0,1,1,gētīyīg,ADJ,amod,0,2,1,2,0,0,0,0,0.8888888888888888,False,False,0,1,0
yazadān,NOUN,obl,1,1,0,1,1,gētīyān,NOUN,amod,0,2,1,2,0,0,0,0,1.0,False,False,0,1,0
mihr,PROPN,conj,0,0,0,1,1,tamīg,ADJ,amod,0,1,2,3,1,0,0,1,0.0,False,False,0,1,0
māh,NOUN,nsubj,0,0,0,1,1,tamīg,ADJ,amod,0,1,2,1,1,0,0,1,0.5,False,False,0,1,0
māh,NOUN,obl,0,0,0,1,1,gōspandtōhmag,ADJ,amod,0,1,1,2,0,0,0,0,1.0,False,False,0,1,0
rah,NOUN,obl,0,0,0,1,1,xwēš,PRON,amod,0,1,1,2,0,0,0,0,0.3333333333333333,False,False,0,1,0
abāxtarān,NOUN,nmod,1,0,0,1,1,ragēn,ADJ,amod,1,2,1,2,0,0,0,0,0.0,False,False,0,2,0
abāxtarān,NOUN,nmod,1,1,0,1,1,murnǰēnīdārān,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,True,0,2,0
axtarān,NOUN,conj,1,1,0,1,1,abāxtarān,NOUN,nmod,0,2,2,2,2,0,0,0,0.0,False,False,1,0,0
spāhbedān,NOUN,nmod,1,1,0,1,1,abāxtarān,NOUN,nmod,0,2,2,2,0,0,0,0,0.0,False,False,1,0,0
axtarān,NOUN,conj,1,1,0,1,1,spāhbedān,NOUN,nmod,0,2,3,2,2,0,0,0,0.0,False,False,1,0,0
ohrmazd,PROPN,conj,0,0,0,1,1,abāxtarīg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
wahrām,PROPN,conj,0,0,0,1,1,abāxtarīg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
anāhīd,PROPN,conj,0,0,0,1,1,abāxtarīg,ADJ,amod,0,1,2,2,0,0,0,0,0.0,False,False,0,1,0
spāhbedān,NOUN,nmod,1,1,0,1,1,abāxtarān,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
spāhbed,NOUN,acl:relcl,0,1,0,1,1,spāhbedān,NOUN,nmod,0,2,2,2,1,0,0,0,0.0,False,False,1,0,0
mēx,PROPN,orphan,0,0,0,1,1,asmān,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,False,1,0,0
mūšparīg,PROPN,conj,0,0,1,1,1,dumbōmand,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
rah,NOUN,obl,0,0,0,1,1,xwēš,PRON,amod,0,1,1,2,0,0,0,0,0.42857142857142855,False,False,0,1,0
ātaxš,NOUN,orphan,0,0,0,1,1,wāzišt,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
apāwš,PROPN,nsubj,0,0,0,1,0,dēw,NOUN,flat,0,1,1,1,0,0,0,0,0.5,False,False,0,0,0
hamkārān,NOUN,obl,1,0,0,1,1,tištar,PROPN,nmod,0,2,1,2,0,0,1,0,0.75,True,False,1,0,0
dēwān,NOUN,nsubj,1,1,0,1,1,amarčašmagān,ADJ,amod,0,2,1,2,0,0,0,0,0.5,False,False,0,1,0
kirdārān,NOUN,nmod,1,0,0,1,1,wād,NOUN,nmod,1,2,2,1,1,0,0,0,0.0,True,False,1,0,0
yazadān,NOUN,obl,1,1,0,1,1,kirdārān,NOUN,nmod,0,2,3,2,1,0,0,0,1.0,False,True,1,0,0
gugān,NOUN,nsubj,0,1,0,1,1,=šān,PRON,nmod,0,2,1,1,0,0,0,0,0.3333333333333333,False,False,1,0,0
rawišn,NOUN,nsubj,0,1,0,1,1,=šān,PRON,nmod,0,2,2,4,0,0,0,0,0.6666666666666666,True,False,2,0,0
rawišn,NOUN,nsubj,0,0,0,1,1,wihēz,NOUN,nmod,2,1,2,4,1,0,0,0,0.6666666666666666,True,False,2,0,0
māh,NOUN,obl:tmod,0,0,0,1,1,frawardīn,PROPN,flat,0,1,2,1,1,0,1,1,0.0,False,False,0,0,0
rōz,NOUN,obl:tmod,0,0,0,1,1,ohrmazd,PROPN,flat,0,1,2,1,1,0,1,1,0.0,False,False,0,0,0
gyāg,NOUN,appos,0,0,0,1,1,past,NOUN,appos,3,1,2,3,0,0,0,0,0.0,False,False,0,0,0
xwurdag,NOUN,obl:lmod,0,0,0,1,1,azarag,PROPN,nmod,0,1,1,2,0,0,1,0,0.0,True,False,1,0,0
tištar,PROPN,nsubj,0,0,0,1,1,stārag,NOUN,appos,0,1,1,1,0,0,0,0,0.5,False,False,0,0,0
ohrmazd,PROPN,nsubj,0,1,0,1,1,abāxtarān,NOUN,nmod,0,2,2,1,1,0,0,0,1.0,False,False,1,0,0
xwurdag,NOUN,obl,0,1,0,1,1,farroxān,PROPN,nmod,0,1,1,2,0,0,1,0,0.5,True,False,1,0,0
sar,NOUN,conj,0,0,0,1,1,gōzihr,PROPN,nmod,0,2,1,1,0,0,1,0,0.0,False,False,1,0,0
mihr,PROPN,conj,0,0,0,1,1,tamīg,ADJ,amod,2,1,3,3,1,0,0,0,0.0,False,False,0,1,0
xwaršēd,NOUN,orphan,0,0,0,1,1,šahryār,NOUN,appos,3,1,2,3,1,0,0,0,0.0,False,True,0,0,0
šahryār,NOUN,appos,0,1,0,1,1,rōšnān,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,True,False,1,0,0
haftōring,PROPN,orphan,0,0,0,1,1,spāhbed,NOUN,appos,1,1,2,2,1,0,0,0,0.0,False,False,0,0,0
spāhbed,NOUN,appos,0,1,0,1,1,abāxtarān,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
sadwēs,PROPN,orphan,0,0,0,1,1,spāhbed,NOUN,appos,1,1,2,2,2,0,0,1,0.0,False,False,0,0,0
spāhbed,NOUN,appos,0,0,0,1,1,nēmrōz,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
waran,NOUN,orphan,0,0,0,1,1,spāhbed,NOUN,appos,1,1,2,2,2,0,0,1,0.0,False,False,0,0,0
spāhbed,NOUN,appos,0,0,0,1,1,xwarwarān,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
tištar,PROPN,orphan,0,0,0,1,1,spāhbed,NOUN,appos,1,1,2,2,2,0,0,1,0.0,False,False,0,0,0
spāhbed,NOUN,appos,0,0,0,1,1,xwarāsān,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
mēx,PROPN,orphan,0,0,0,1,1,asmān,NOUN,nmod,1,1,2,3,1,0,0,0,0.0,False,False,1,0,0
mēx,PROPN,orphan,0,0,0,1,1,spāhbed,NOUN,appos,3,1,2,3,1,0,0,0,0.0,False,False,1,0,0
spāhbed,NOUN,appos,0,1,0,1,1,spāhbedān,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
tīr,PROPN,nsubj,0,0,0,1,1,spāhbed,NOUN,appos,1,1,4,2,1,0,0,0,1.0,False,False,0,0,0
spāhbed,NOUN,appos,0,0,0,1,1,xwarāsān,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
mihr,PROPN,conj,0,0,0,1,1,tamīg,ADJ,amod,1,1,3,3,0,0,0,0,0.0,False,False,0,1,0
mihr,PROPN,conj,0,0,0,1,1,šahryār,NOUN,appos,2,1,3,3,1,0,0,0,0.0,False,True,0,1,0
šahryār,NOUN,appos,0,0,0,1,1,tamīgān,ADJ,nmod,0,1,2,1,1,0,0,1,0.0,True,False,1,0,0
dwārišn,NOUN,obl,0,0,0,1,1,=š,PRON,nmod,0,2,2,2,0,0,0,0,0.3333333333333333,True,False,1,0,0
mūšparīg,PROPN,nsubj,0,0,1,1,1,dumbōmand,ADJ,amod,0,1,2,1,1,0,0,1,0.2,False,False,0,1,0
rah,NOUN,obl,0,0,0,1,1,xwēš,PRON,amod,0,1,2,2,1,0,0,1,0.6,False,False,0,1,0
hamčašmānīh,NOUN,obl,1,0,0,1,1,xwaršēd,NOUN,nmod,0,1,2,2,1,0,0,0,0.3333333333333333,False,False,1,0,0
dumb,NOUN,conj,0,1,0,1,1,abāxtarān,NOUN,nmod,1,1,4,5,2,0,0,0,0.0,False,False,1,0,0
abāxtarān,NOUN,nmod,1,0,0,1,1,mihr,PROPN,appos,0,1,3,2,2,0,1,0,0.0,False,False,0,0,0
mihr,PROPN,appos,0,0,0,1,1,tamīg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
rah,NOUN,orphan,0,0,0,1,1,xwaršēd,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
māh,NOUN,nsubj,0,0,0,1,1,tamīg,ADJ,amod,0,1,2,3,0,0,0,0,1.0,False,False,1,1,0
māh,NOUN,nsubj,0,0,0,1,1,rah,NOUN,nmod,2,1,2,3,2,0,0,0,1.0,False,False,1,1,0
rah,NOUN,nmod,0,0,0,1,1,māh,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,False,False,1,0,0
rah,NOUN,obl,0,0,0,1,1,xwaršēd,NOUN,nmod,0,1,2,3,1,0,0,1,0.6666666666666666,False,False,1,0,0
kēwān,PROPN,conj,0,0,0,1,1,ēk,NUM,appos,3,1,4,3,1,0,0,0,0.0,False,False,0,0,0
sus,NOUN,orphan,0,0,0,1,1,mihr,PROPN,nmod,0,1,2,4,1,0,1,1,0.0,False,False,1,0,0
anāhīd,PROPN,nsubj:pass,0,0,0,1,1,mihr,PROPN,nmod,5,1,2,1,1,0,1,0,0.0,False,False,1,0,0
axtarān,NOUN,nsubj,1,0,0,1,1,spihr,NOUN,nmod,1,1,2,1,1,0,0,0,0.5,False,False,1,0,0
kadag,NOUN,obl,0,1,0,1,1,axtarān,NOUN,nmod,0,1,4,11,2,0,0,1,1.0,True,False,1,0,0
axtarān,NOUN,nmod,1,0,0,1,1,petyārag,NOUN,nmod,2,1,3,2,2,0,0,1,0.0,False,False,1,0,0
petyārag,NOUN,nmod,0,0,0,1,1,kadag,NOUN,nmod,0,2,2,2,1,0,0,0,0.0,False,True,1,0,0
ēwēnag,NOUN,conj,0,0,0,1,1,gyāggāh,NOUN,nmod,0,1,2,4,1,0,0,0,0.0,False,False,1,0,0
gyāggāh,NOUN,nmod,0,0,0,1,1,xwēš,PRON,amod,0,1,1,1,0,0,0,0,0.0,False,False,0,1,0
rāyēnišn,NOUN,obj,0,0,0,1,1,āwām,NOUN,nmod,0,1,2,1,1,0,0,1,0.4,True,False,1,0,0
rawišn,NOUN,nsubj,0,1,0,1,1,=šān,PRON,nmod,0,2,1,2,0,0,0,0,0.5,True,False,1,0,0
abāxtarānnāmīh,NOUN,nsubj,0,1,0,1,1,=šān,PRON,nmod,0,2,1,1,0,0,0,0,1.0,False,False,1,0,0
rōšnīh,NOUN,nsubj,0,0,0,1,1,rōšnīh,NOUN,appos,3,1,7,2,4,1,0,0,0.5,False,False,0,0,0
rōšnīh,NOUN,appos,0,0,0,1,1,ohrmazdag,ADJ,amod,0,1,6,4,1,0,0,1,0.0,False,True,1,1,0
paymōzan,NOUN,obj,0,0,0,1,1,spāh,NOUN,nmod,0,1,2,1,1,0,0,1,1.0,False,False,1,0,0
rōšnīh,NOUN,nmod,0,0,0,1,1,čašm,NOUN,nmod,1,1,3,2,2,0,0,0,0.0,False,False,1,0,0
čašm,NOUN,nmod,0,1,0,1,1,xrafstarān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
sūdōmandīh,NOUN,nsubj,0,0,0,1,1,=š,PRON,nmod,0,2,2,2,0,0,0,0,0.2,False,False,2,0,0
sūdōmandīh,NOUN,nsubj,0,0,0,1,1,=iš,PRON,nmod,1,1,2,2,1,0,0,0,0.2,False,False,2,0,0
paymōxtan,NOUN,obl,0,0,0,1,1,rōšnīh,NOUN,nmod,1,1,2,2,2,0,0,1,0.4,True,False,1,0,0
dēw,NOUN,advcl,0,0,0,0,1,kirdār,NOUN,appos,4,1,4,4,1,0,0,0,0.0,False,True,0,0,0
kirdār,NOUN,appos,0,0,0,1,1,zarmānīh,NOUN,nmod,2,2,3,1,1,0,0,0,0.0,True,False,1,0,0
spihr,NOUN,nsubj,0,0,0,1,1,rōšnīh,NOUN,nmod,0,2,1,2,0,1,0,0,1.0,False,False,1,0,0
wēnišn,NOUN,nsubj,0,0,0,1,1,čašm,NOUN,nmod,0,1,2,1,1,0,0,1,1.0,True,False,1,0,0
kōf,NOUN,nsubj,0,0,0,1,1,harborz,PROPN,nmod,0,1,2,1,1,0,1,1,0.25,False,False,1,0,0
kōf,NOUN,nsubj,0,0,0,1,1,tērag,PROPN,nmod,0,1,2,1,1,0,1,1,0.75,False,False,1,0,0
